Timestamp (yyyyMMdd_HHmmss.ffff),Object,Joint,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
20240901_181018.0269,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.0400,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.0547,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.0687,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.0817,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.0958,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.1095,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.1234,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.1377,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.1515,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.1653,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.1789,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.1934,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.2079,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.2213,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.2355,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.2494,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.2629,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.2775,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.2917,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.3048,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.3204,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.3348,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.3489,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.3622,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.3761,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.3907,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.4043,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.4173,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.4315,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.4453,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.4590,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.4734,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.4874,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.5009,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.5154,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.5293,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.5429,Cube,Cube (6),-0.485,0.8606897,-0.779,3.462937E-10,-1.067922E-07,1.665371E-07,1
20240901_181018.5564,Cube,Cube (6),-0.4839727,0.8614685,-0.7776997,0.001180514,0.0002913522,0.005124316,-0.9999862
20240901_181018.5708,Cube,Cube (6),-0.4807009,0.8604522,-0.7763211,-0.004636477,-0.005623969,0.002330264,-0.9999707
20240901_181018.5841,Cube,Cube (6),-0.4793322,0.8608037,-0.7749146,-0.005807359,-0.009017107,0.0009897335,-0.999942
20240901_181018.5976,Cube,Cube (6),-0.4756995,0.8612923,-0.7756301,0.009038595,0.01130475,0.003741608,0.9998882
20240901_181018.6122,Cube,Cube (6),-0.473814,0.86311,-0.7737857,0.002341683,0.01336395,0.0081464,0.9998748
20240901_181018.6260,Cube,Cube (6),-0.4708743,0.8662125,-0.7753274,0.002784342,-0.008785518,-0.009476733,-0.9999126
20240901_181018.6392,Cube,Cube (6),-0.4667419,0.8695569,-0.7746102,0.008556319,-0.01171793,-0.006706576,-0.9998723
20240901_181018.6538,Cube,Cube (6),-0.4609982,0.873336,-0.7734908,-0.00925713,0.02146216,-0.00172303,0.9997253
20240901_181018.6676,Cube,Cube (6),-0.4544497,0.8768213,-0.7722383,-0.009896466,0.03367238,-0.00496087,0.9993716
20240901_181018.6812,Cube,Cube (6),-0.4473336,0.8800266,-0.771155,-0.01419516,0.04534721,0.0003632262,0.9988704
20240901_181018.6956,Cube,Cube (6),-0.4387918,0.8849836,-0.7692509,0.02313371,-0.05994677,-0.005181494,-0.99792
20240901_181018.7094,Cube,Cube (6),-0.4331812,0.8895781,-0.7684255,-0.02754487,0.06811704,0.0001408263,0.997297
20240901_181018.7230,Cube,Cube (6),-0.4269576,0.8932759,-0.7679822,-0.02911768,0.07625039,-0.003171881,0.9966584
20240901_181018.7376,Cube,Cube (6),-0.4217962,0.8969328,-0.7681826,-0.02596961,0.07768888,-0.007093679,0.9966142
20240901_181018.7514,Cube,Cube (6),-0.4142551,0.9013155,-0.7681863,-0.02917208,0.08119611,-0.00450325,0.9962609
20240901_181018.7653,Cube,Cube (6),-0.4046779,0.9070301,-0.7666778,-0.03549629,0.09227098,-0.003430328,0.9950951
20240901_181018.7789,Cube,Cube (6),-0.3947049,0.9134226,-0.7647805,-0.04538789,0.1065802,-0.001228248,0.9932669
20240901_181018.7933,Cube,Cube (6),-0.3844849,0.9201424,-0.7632077,-0.05594327,0.1202122,0.001054633,0.9911702
20240901_181018.8073,Cube,Cube (6),-0.3733355,0.9256455,-0.7622117,-0.0643627,0.1347989,0.004445767,0.9887704
20240901_181018.8208,Cube,Cube (6),-0.3615764,0.9303064,-0.7610517,-0.06564234,0.1521776,0.003063663,0.9861662
20240901_181018.8351,Cube,Cube (6),-0.3495957,0.9354736,-0.7606215,-0.0646443,0.1712309,-0.004008129,0.9830997
20240901_181018.8491,Cube,Cube (6),-0.3387925,0.941097,-0.7603781,-0.06616785,0.1869482,-0.01071556,0.9800803
20240901_181018.8626,Cube,Cube (6),-0.3272089,0.9475188,-0.7609829,-0.06903055,0.2003274,-0.01286932,0.9772094
20240901_181018.8769,Cube,Cube (6),-0.3160557,0.9539192,-0.7608886,-0.07732768,0.2111292,-0.01180165,0.9743232
20240901_181018.8911,Cube,Cube (6),-0.3038965,0.960817,-0.760868,-0.08483612,0.2231988,-0.01432902,0.9709685
20240901_181018.9043,Cube,Cube (6),-0.2916559,0.9672632,-0.7604961,-0.09149379,0.2371567,-0.0187863,0.9669709
20240901_181018.9177,Cube,Cube (6),-0.2796062,0.9725987,-0.7607066,-0.09554219,0.2509117,-0.0225643,0.9630192
20240901_181018.9322,Cube,Cube (6),-0.2668583,0.9778687,-0.7616489,-0.09569024,0.2666742,-0.02940292,0.9585738
20240901_181018.9458,Cube,Cube (6),-0.2547727,0.983842,-0.762416,-0.098983,0.281271,-0.03602309,0.9538298
20240901_181018.9593,Cube,Cube (6),-0.2428393,0.9891725,-0.7632103,-0.1025328,0.2941949,-0.03567454,0.9495598
20240901_181018.9736,Cube,Cube (6),-0.2293667,0.9940464,-0.7638149,-0.1081357,0.3093604,-0.0295546,0.9443142
20240901_181018.9877,Cube,Cube (6),-0.2152693,0.9990762,-0.7642088,-0.1130268,0.3271639,-0.02276745,0.9379075
20240901_181019.0012,Cube,Cube (6),-0.202042,1.004194,-0.7650098,-0.11893,0.3422329,-0.01671302,0.9319082
20240901_181019.0153,Cube,Cube (6),-0.1900409,1.008287,-0.7654058,-0.1228234,0.3549486,-0.01703926,0.926626
20240901_181019.0293,Cube,Cube (6),-0.1796735,1.011595,-0.7654356,-0.1230237,0.3652459,-0.02176104,0.9224896
20240901_181019.0429,Cube,Cube (6),-0.1700399,1.01458,-0.7652833,-0.1232211,0.3736728,-0.0261721,0.9189669
20240901_181019.0574,Cube,Cube (6),-0.1611362,1.017032,-0.7648041,-0.1228055,0.3785073,-0.03107289,0.9168891
20240901_181019.0715,Cube,Cube (6),-0.1509363,1.018744,-0.7644757,-0.1215064,0.3870532,-0.03099032,0.913491
20240901_181019.0853,Cube,Cube (6),-0.1399128,1.018941,-0.7640711,-0.1176877,0.3971001,-0.02472593,0.9098625
20240901_181019.0987,Cube,Cube (6),-0.127726,1.0192,-0.7644224,-0.1144288,0.4106275,-0.01923487,0.9043899
20240901_181019.1130,Cube,Cube (6),-0.1162287,1.019684,-0.763932,-0.111919,0.4249128,-0.01865581,0.8980954
20240901_181019.1275,Cube,Cube (6),-0.1066715,1.019724,-0.7634366,-0.109142,0.4347988,-0.01925416,0.8936819
20240901_181019.1407,Cube,Cube (6),-0.09742208,1.019211,-0.7625645,-0.105291,0.4437182,-0.02118102,0.8897074
20240901_181019.1550,Cube,Cube (6),-0.08786124,1.018396,-0.7620713,-0.1014215,0.4523386,-0.01982067,0.885839
20240901_181019.1688,Cube,Cube (6),-0.07723306,1.016413,-0.7623041,-0.0957702,0.4623441,-0.00996504,0.8814571
20240901_181019.1820,Cube,Cube (6),-0.06585838,1.013772,-0.7626975,-0.08934863,0.4749521,0.002064456,0.8754617
20240901_181019.1964,Cube,Cube (6),-0.05515329,1.011031,-0.7624105,-0.08205533,0.4846063,0.01064621,0.8708102
20240901_181019.2106,Cube,Cube (6),-0.04545043,1.009254,-0.762062,-0.07740789,0.4937833,0.009554217,0.8660801
20240901_181019.2244,Cube,Cube (6),-0.03619932,1.00656,-0.7607382,-0.07310577,0.5015752,0.006846164,0.8619925
20240901_181019.2377,Cube,Cube (6),-0.02745854,1.003446,-0.7601792,-0.06808516,0.5086205,0.007511586,0.8582618
20240901_181019.2522,Cube,Cube (6),-0.01944622,1.000799,-0.7586018,-0.06401186,0.5135838,0.004358879,0.8556373
20240901_181019.2660,Cube,Cube (6),-0.01303103,0.9973875,-0.7563843,-0.058983,0.514186,-0.000521997,0.855648
20240901_181019.2795,Cube,Cube (6),-0.006277238,0.9936705,-0.754371,-0.0540759,0.5154406,-0.004724922,0.8552044
20240901_181019.2939,Cube,Cube (6),0.0002039056,0.9883425,-0.7532402,-0.04567119,0.5177011,-0.009871239,0.8542847
20240901_181019.3078,Cube,Cube (6),0.006655784,0.984065,-0.7523492,-0.03658542,0.5215424,-0.0193012,0.8522222
20240901_181019.3213,Cube,Cube (6),0.01378172,0.9803663,-0.7522761,-0.03086931,0.5287106,-0.02054425,0.8479919
20240901_181019.3355,Cube,Cube (6),0.02081548,0.9771007,-0.7512969,-0.02730848,0.5365865,-0.01641495,0.8432435
20240901_181019.3493,Cube,Cube (6),0.02672279,0.9735118,-0.7503027,-0.02358371,0.5390508,-0.01084629,0.8418732
20240901_181019.3629,Cube,Cube (6),0.03275035,0.9697766,-0.7499409,-0.01974863,0.5411552,-0.007039779,0.8406614
20240901_181019.3772,Cube,Cube (6),0.03794527,0.9659976,-0.7490745,-0.01806483,0.542112,-0.007348825,0.8400799
20240901_181019.3913,Cube,Cube (6),0.04181604,0.9612665,-0.7479172,-0.01258213,0.5424494,-0.01346608,0.8398863
20240901_181019.4050,Cube,Cube (6),0.04482116,0.9573734,-0.7467028,0.007222367,-0.5438137,0.02363014,-0.8388422
20240901_181019.4187,Cube,Cube (6),0.04845418,0.9544562,-0.7464324,0.005403368,-0.5466848,0.02727534,-0.8368767
20240901_181019.4328,Cube,Cube (6),0.05367354,0.9508777,-0.7463515,0.004204203,-0.5513106,0.02405241,-0.8339427
20240901_181019.4466,Cube,Cube (6),0.0583704,0.9473032,-0.7467619,0.002348371,-0.555461,0.01883815,-0.8313259
20240901_181019.4603,Cube,Cube (6),0.06366917,0.94331,-0.7472512,-0.0007139599,-0.5607832,0.01013541,-0.8279004
20240901_181019.4747,Cube,Cube (6),0.067863,0.9383789,-0.7471133,-0.005764975,-0.5650843,0.006336019,-0.8249888
20240901_181019.4883,Cube,Cube (6),0.06947646,0.9331707,-0.7464472,-0.01283171,-0.5656301,0.01207895,-0.8244707
20240901_181019.5018,Cube,Cube (6),0.0707763,0.9287483,-0.7454955,-0.01932715,-0.5650327,0.01950445,-0.8246115
20240901_181019.5163,Cube,Cube (6),0.07231049,0.9249821,-0.7448362,-0.02245569,-0.565001,0.02296493,-0.8244649
20240901_181019.5302,Cube,Cube (6),0.07419582,0.9206766,-0.7436613,-0.0265904,-0.5647584,0.02337313,-0.8244967
20240901_181019.5438,Cube,Cube (6),0.0767004,0.9164456,-0.7438959,0.03212085,0.5651516,-0.01836182,0.8241571
20240901_181019.5577,Cube,Cube (6),0.0811492,0.9126024,-0.7444587,0.03529132,0.5717242,-0.01258957,0.8195899
20240901_181019.5718,Cube,Cube (6),0.08415053,0.9103587,-0.7451003,0.03607764,0.5783522,-0.01239826,0.8148948
20240901_181019.5855,Cube,Cube (6),0.08646974,0.9078495,-0.7442708,0.03567346,0.5821292,-0.007681787,0.8122771
20240901_181019.5991,Cube,Cube (6),0.08581138,0.90426,-0.7430041,0.04075705,0.5775542,-0.007120244,0.8153031
20240901_181019.6136,Cube,Cube (6),0.0850473,0.9023373,-0.7414002,0.04373743,0.5719361,-0.01012622,0.8190687
20240901_181019.6275,Cube,Cube (6),0.08539481,0.9022281,-0.7397808,0.03990937,0.5695941,-0.01214161,0.8208669
20240901_181019.6408,Cube,Cube (6),0.08721112,0.900591,-0.7398974,0.03852688,0.5719231,-0.006021813,0.81938
20240901_181019.6552,Cube,Cube (6),0.08867087,0.8961837,-0.7413878,0.04653987,0.5754807,-0.001614496,0.8164885
20240901_181019.6690,Cube,Cube (6),0.09084343,0.8922257,-0.7447714,0.05857777,0.5846717,-0.001881529,0.8091503
20240901_181019.6825,Cube,Cube (6),0.09196068,0.8890516,-0.7443605,0.06864253,0.5893816,0.0002192557,0.8049333
20240901_181019.6967,Cube,Cube (6),0.09076402,0.8881258,-0.7456571,0.07228954,0.5881509,-0.003817961,0.8055049
20240901_181019.7106,Cube,Cube (6),0.0917363,0.8861432,-0.7451526,0.07586046,0.5911033,7.558614E-06,0.8030207
20240901_181019.7250,Cube,Cube (6),0.09040071,0.8892984,-0.7428729,0.06680761,0.5878352,-0.009420572,0.8061624
20240901_181019.7381,Cube,Cube (6),0.09082187,0.8913212,-0.7410443,0.05376879,0.5864008,-0.01025452,0.8081695
20240901_181019.7525,Cube,Cube (6),0.09248568,0.8905851,-0.74145,0.0541802,0.5850928,0.009388207,0.8091
20240901_181019.7663,Cube,Cube (6),0.09235606,0.8847979,-0.7424144,0.05474891,0.5852258,-0.002064021,0.8090174
20240901_181019.7795,Cube,Cube (6),0.09235606,0.8847979,-0.7424144,0.05474891,0.5852258,-0.002064021,0.8090174
20240901_181019.7939,Cube,Cube (6),0.09306895,0.8753053,-0.7427631,0.05224234,0.5881405,-0.02294678,0.8067434
20240901_181019.8079,Cube,Cube (6),0.09203486,0.8664622,-0.7442252,0.03810813,0.5881048,-0.02285961,0.807563
20240901_181019.8215,Cube,Cube (6),0.09203486,0.8664622,-0.7442252,0.03810813,0.5881048,-0.02285961,0.807563
20240901_181019.8359,Cube,Cube (6),0.08901151,0.8620415,-0.7461224,0.01371456,0.5884056,-0.01135191,0.8083699
20240901_181019.8497,Cube,Cube (6),0.0869922,0.8610631,-0.7469152,-0.002392149,0.5888617,0.0001897458,0.8082302
20240901_181019.8633,Cube,Cube (6),0.0869922,0.8610631,-0.7469152,-0.002392149,0.5888617,0.0001897458,0.8082302
20240901_181019.8777,Cube,Cube (6),0.08661927,0.8608213,-0.7469053,-0.004762226,0.5886567,0.002997961,0.8083636
20240901_181019.8914,Cube,Cube (6),0.08688703,0.8607289,-0.7467927,-0.001926322,0.588693,0.001649412,0.8083528
20240901_181019.9053,Cube,Cube (6),0.08710948,0.8606964,-0.7466989,-0.0002637847,0.5886472,0.0002493269,0.80839
20240901_181019.9187,Cube,Cube (6),0.08710948,0.8606964,-0.7466989,-0.0002637847,0.5886472,0.0002493269,0.80839
20240901_181019.9331,Cube,Cube (6),0.08717877,0.8606865,-0.7466875,0.0002630049,0.5886542,-0.000187429,0.808385
20240901_181019.9472,Cube,Cube (6),0.08716949,0.8606876,-0.7466964,0.0001709394,0.588657,-0.0001822135,0.8083829
20240901_181019.9606,Cube,Cube (6),0.08716949,0.8606876,-0.7466964,0.0001709394,0.588657,-0.0001822135,0.8083829
20240901_181019.9750,Cube,Cube (6),0.08714972,0.8606893,-0.7466984,3.391378E-05,0.5886519,-6.41103E-05,0.8083867
20240901_181019.9888,Cube,Cube (6),0.08714089,0.8606899,-0.7466961,-1.274662E-05,0.5886477,6.598442E-06,0.8083898
20240901_181020.0030,Cube,Cube (6),0.08714025,0.8606898,-0.7466947,-9.726551E-06,0.5886468,1.935209E-05,0.8083904
20240901_181020.0159,Cube,Cube (6),0.08714025,0.8606898,-0.7466947,-9.726551E-06,0.5886468,1.935209E-05,0.8083904
20240901_181020.0302,Cube,Cube (6),0.08714169,0.8606897,-0.746695,-8.881198E-07,0.5886478,9.74555E-06,0.8083897
20240901_181020.0440,Cube,Cube (6),0.08714247,0.8606897,-0.7466956,1.144796E-06,0.5886486,1.804146E-06,0.8083891
20240901_181020.0577,Cube,Cube (6),0.08714247,0.8606897,-0.7466956,1.144796E-06,0.5886486,1.804146E-06,0.8083891
20240901_181020.0719,Cube,Cube (6),0.08714257,0.8606897,-0.7466959,2.114397E-07,0.5886487,-4.658525E-07,0.808389
20240901_181020.0857,Cube,Cube (6),0.0871425,0.8606897,-0.7466959,-3.917451E-07,0.5886486,-1.333308E-07,0.8083891
20240901_181020.0993,Cube,Cube (6),0.0871425,0.8606897,-0.7466959,-3.917451E-07,0.5886486,-1.333308E-07,0.8083891
20240901_181020.1138,Cube,Cube (6),0.08714246,0.8606897,-0.7466958,-3.196901E-07,0.5886486,4.392911E-07,0.8083891
20240901_181020.1277,Cube,Cube (6),0.08714245,0.8606897,-0.7466958,-1.226316E-07,0.5886486,6.26964E-07,0.8083891
20240901_181020.1411,Cube,Cube (6),0.08714245,0.8606897,-0.7466958,-1.226316E-07,0.5886486,6.26964E-07,0.8083891
20240901_181020.1557,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.1696,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.1830,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.1972,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.2111,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.2250,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.2384,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.2530,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.2667,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.2801,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.2945,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.3083,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.3218,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.3361,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.3501,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.3638,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.3773,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.3917,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.4058,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.4193,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.4333,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.4475,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.4608,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.4753,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.4891,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5030,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5163,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5306,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5446,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5583,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5724,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5866,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.5999,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.6145,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.6284,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.6416,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.6558,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.6698,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599715E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.6836,Cube,Cube (6),0.08714247,0.8606897,-0.7466958,4.599716E-08,0.5886486,6.705126E-07,0.8083891
20240901_181020.6977,Cube,Cube (6),0.08690336,0.864558,-0.7458484,-0.001915544,-0.5899385,0.007617999,-0.8074101
20240901_181020.7115,Cube,Cube (6),0.08593638,0.8672541,-0.7458661,-0.002353183,-0.5895915,0.01136765,-0.8076181
20240901_181020.7259,Cube,Cube (6),0.08491306,0.8696175,-0.7456259,0.0004757396,-0.5855671,0.006442023,-0.8105983
20240901_181020.7391,Cube,Cube (6),0.08517956,0.8765236,-0.7432897,-0.01676988,0.5841508,-0.007433752,0.8114379
20240901_181020.7532,Cube,Cube (6),0.08531985,0.8842439,-0.7403684,-0.03257447,0.5865472,-0.01795339,0.8090606
20240901_181020.7671,Cube,Cube (6),0.0852361,0.8908487,-0.7377429,-0.04077426,0.5896664,-0.02659544,0.8061785
20240901_181020.7807,Cube,Cube (6),0.0853447,0.8987381,-0.7355351,-0.04362823,0.5958573,-0.03756447,0.8010242
20240901_181020.7949,Cube,Cube (6),0.08534201,0.9051715,-0.7345172,-0.04787937,0.5994229,-0.04396158,0.7977889
20240901_181020.8089,Cube,Cube (6),0.08525576,0.912825,-0.7329786,-0.06297163,0.5993812,-0.05074301,0.7963679
20240901_181020.8225,Cube,Cube (6),0.08552732,0.9221577,-0.7305132,-0.08487862,0.5988825,-0.05953831,0.7940974
20240901_181020.8367,Cube,Cube (6),0.08584469,0.9329509,-0.7281306,-0.1038985,0.6013681,-0.0731867,0.7887999
20240901_181020.8509,Cube,Cube (6),0.0851804,0.9410917,-0.727532,-0.1007821,0.6049082,-0.08688017,0.7850993
20240901_181020.8645,Cube,Cube (6),0.08356559,0.949039,-0.7285467,-0.09683217,0.6049824,-0.1004446,0.7839201
20240901_181020.8780,Cube,Cube (6),0.08144588,0.9569849,-0.7299994,-0.0999855,0.6001921,-0.1118239,0.785664
20240901_181020.8924,Cube,Cube (6),0.07950933,0.965553,-0.7307771,-0.114361,0.5915267,-0.1221006,0.788739
